# λ	f(λ)
-5.41698029330855	5.22245247745266
-5.40698029330855	5.28509112414747
-5.39698029330855	5.3477898829522
-5.38698029330855	5.41054891867011
-5.37698029330855	5.4733683965781
-5.36698029330855	5.53624848242852
-5.35698029330855	5.59918934245122
-5.34698029330855	5.66219114335543
-5.33698029330855	5.72525405233168
-5.32698029330855	5.78837823705385
-5.31698029330855	5.85156386568106
-5.30698029330855	5.9148111068597
-5.29698029330855	5.97812012972539
-5.28698029330855	6.04149110390497
-5.27698029330855	6.10492419951854
-5.26698029330855	6.16841958718146
-5.25698029330855	6.23197743800637
-5.24698029330855	6.29559792360519
-5.23698029330855	6.35928121609124
-5.22698029330855	6.42302748808124
-5.21698029330855	6.48683691269739
-5.20698029330855	6.55070966356941
-5.19698029330855	6.61464591483667
-5.18698029330855	6.67864584115027
-5.17698029330855	6.7427096176751
-5.16698029330855	6.80683742009198
-5.15698029330856	6.8710294245998
-5.14698029330856	6.93528580791764
-5.13698029330856	6.99960674728688
-5.12698029330856	7.06399242047336
-5.11698029330856	7.12844300576957
-5.10698029330856	7.1929586819968
-5.09698029330856	7.25753962850733
-5.08698029330856	7.32218602518659
-5.07698029330856	7.38689805245539
-5.06698029330856	7.45167589127215
-5.05698029330856	7.51651972313507
-5.04698029330856	7.58142973008438
-5.03698029330856	7.64640609470462
-5.02698029330856	7.71144900012685
-5.01698029330856	7.77655863003093
-5.00698029330856	7.84173516864779
-4.99698029330856	7.90697880076171
-4.98698029330856	7.97228971171263
-4.97698029330856	8.03766808739847
-4.96698029330856	8.10311411427737
-4.95698029330856	8.16862797937016
-4.94698029330856	8.23420987026255
-4.93698029330856	8.29985997510757
-4.92698029330856	8.3655784826279
-4.91698029330856	8.43136558211829
-4.90698029330856	8.49722146344784
-4.89698029330856	8.56314631706252
-4.88698029330856	8.62914033398749
-4.87698029330856	8.69520370582957
-4.86698029330856	8.76133662477964
-4.85698029330856	8.82753928361508
-4.84698029330856	8.89381187570225
-4.83698029330856	8.96015459499893
-4.82698029330856	9.02656763605683
-4.81698029330856	9.09305119402403
-4.80698029330856	9.15960546464751
-4.79698029330856	9.22623064427569
-4.78698029330856	9.2929269298609
-4.77698029330856	9.35969451896195
-4.76698029330856	9.42653360974667
-4.75698029330856	9.4934444009945
-4.74698029330856	9.56042709209902
-4.73698029330856	9.62748188307054
-4.72698029330856	9.69460897453877
-4.71698029330856	9.7618085677553
-4.70698029330856	9.8290808645964
-4.69698029330856	9.89642606756547
-4.68698029330857	9.96384437979584
-4.67698029330857	10.0313360050534
-4.66698029330857	10.0989011477391
-4.65698029330857	10.1665400128919
-4.64698029330857	10.2342528061915
-4.63698029330857	10.3020397339606
-4.62698029330857	10.3699010031683
-4.61698029330857	10.4378368214322
-4.60698029330857	10.5058473970215
-4.59698029330857	10.5739329388598
-4.58698029330857	10.6420936565278
-4.57698029330857	10.7103297602661
-4.56698029330857	10.7786414609778
-4.55698029330857	10.8470289702318
-4.54698029330857	10.9154925002651
-4.53698029330857	10.9840322639862
-4.52698029330857	11.0526484749775
-4.51698029330857	11.1213413474984
-4.50698029330857	11.1901110964881
-4.49698029330857	11.2589579375686
-4.48698029330857	11.3278820870476
-4.47698029330857	11.3968837619215
-4.46698029330857	11.4659631798781
-4.45698029330857	11.5351205593
-4.44698029330857	11.6043561192669
-4.43698029330857	11.6736700795595
-4.42698029330857	11.7430626606617
-4.41698029330857	11.8125340837642
-4.40698029330857	11.882084570767
-4.39698029330857	11.951714344283
-4.38698029330857	12.0214236276407
-4.37698029330857	12.0912126448876
-4.36698029330857	12.1610816207928
-4.35698029330857	12.2310307808507
-4.34698029330857	12.3010603512838
-4.33698029330857	12.3711705590459
-4.32698029330857	12.4413616318252
-4.31698029330857	12.5116337980477
-4.30698029330857	12.5819872868802
-4.29698029330857	12.6524223282336
-4.28698029330857	12.7229391527661
-4.27698029330857	12.7935379918864
-4.26698029330857	12.864219077757
-4.25698029330857	12.9349826432975
-4.24698029330857	13.0058289221881
-4.23698029330857	13.0767581488725
-4.22698029330857	13.1477705585613
-4.21698029330858	13.2188663872357
-4.20698029330858	13.2900458716507
-4.19698029330858	13.361309249338
-4.18698029330858	13.4326567586104
-4.17698029330858	13.5040886385641
-4.16698029330858	13.575605129083
-4.15698029330858	13.6472064708416
-4.14698029330858	13.7188929053089
-4.13698029330858	13.7906646747514
-4.12698029330858	13.8625220222371
-4.11698029330858	13.9344651916386
-4.10698029330858	14.006494427637
-4.09698029330858	14.0786099757251
-4.08698029330858	14.1508120822113
-4.07698029330858	14.223100994223
-4.06698029330858	14.2954769597102
-4.05698029330858	14.3679402274494
-4.04698029330858	14.4404910470467
-4.03698029330858	14.5131296689421
-4.02698029330858	14.5858563444128
-4.01698029330858	14.6586713255771
-4.00698029330858	14.7315748653977
-3.99698029330858	14.8045672176862
-3.98698029330858	14.8776486371062
-3.97698029330858	14.9508193791774
-3.96698029330858	15.0240797002793
-3.95698029330858	15.097429857655
-3.94698029330858	15.1708701094152
-3.93698029330858	15.2444007145419
-3.92698029330858	15.3180219328923
-3.91698029330858	15.3917340252028
-3.90698029330858	15.4655372530929
-3.89698029330858	15.5394318790691
-3.88698029330858	15.6134181665287
-3.87698029330858	15.6874963797642
-3.86698029330858	15.761666783967
-3.85698029330858	15.8359296452315
-3.84698029330858	15.9102852305591
-3.83698029330858	15.9847338078623
-3.82698029330858	16.0592756459689
-3.81698029330858	16.1339110146261
-3.80698029330858	16.2086401845043
-3.79698029330858	16.2834634272018
-3.78698029330858	16.3583810152484
-3.77698029330858	16.4333932221103
-3.76698029330858	16.5085003221935
-3.75698029330858	16.5837025908487
-3.74698029330859	16.6590003043754
-3.73698029330859	16.7343937400259
-3.72698029330859	16.80988317601
-3.71698029330859	16.8854688914992
-3.70698029330859	16.961151166631
-3.69698029330859	17.0369302825132
-3.68698029330859	17.1128065212287
-3.67698029330859	17.1887801658394
-3.66698029330859	17.264851500391
-3.65698029330859	17.3410208099175
-3.64698029330859	17.4172883804454
-3.63698029330859	17.4936544989987
-3.62698029330859	17.5701194536028
-3.61698029330859	17.6466835332898
-3.60698029330859	17.7233470281025
-3.59698029330859	17.8001102290993
-3.58698029330859	17.876973428359
-3.57698029330859	17.9539369189852
-3.56698029330859	18.031000995111
-3.55698029330859	18.1081659519038
-3.54698029330859	18.1854320855703
-3.53698029330859	18.2627996933608
-3.52698029330859	18.3402690735743
-3.51698029330859	18.4178405255634
-3.50698029330859	18.495514349739
-3.49698029330859	18.573290847575
-3.48698029330859	18.6511703216136
-3.47698029330859	18.7291530754701
-3.46698029330859	18.8072394138377
-3.45698029330859	18.8854296424926
-3.44698029330859	18.963724068299
-3.43698029330859	19.0421229992143
-3.42698029330859	19.1206267442939
-3.41698029330859	19.1992356136964
-3.40698029330859	19.2779499186889
-3.39698029330859	19.3567699716518
-3.38698029330859	19.4356960860843
-3.37698029330859	19.5147285766097
-3.36698029330859	19.5938677589799
-3.35698029330859	19.6731139500818
-3.34698029330859	19.7524674679417
-3.33698029330859	19.831928631731
-3.32698029330859	19.9114977617714
-3.31698029330859	19.9911751795404
-3.30698029330859	20.0709612076768
-3.29698029330859	20.150856169986
-3.28698029330859	20.2308603914454
-3.2769802933086	20.3109741982102
-3.2669802933086	20.3911979176185
-3.2569802933086	20.4715318781974
-3.2469802933086	20.5519764096681
-3.2369802933086	20.6325318429518
-3.2269802933086	20.7131985101756
-3.2169802933086	20.7939767446774
-3.2069802933086	20.8748668810124
-3.1969802933086	20.9558692549587
-3.1869802933086	21.0369842035228
-3.1769802933086	21.1182120649457
-3.1669802933086	21.1995531787084
-3.1569802933086	21.2810078855385
-3.1469802933086	21.3625765274152
-3.1369802933086	21.444259447576
-3.1269802933086	21.5260569905223
-3.1169802933086	21.6079695020254
-3.1069802933086	21.689997329133
-3.0969802933086	21.7721408201746
-3.0869802933086	21.8544003247683
-3.0769802933086	21.9367761938264
-3.0669802933086	22.0192687795619
-3.0569802933086	22.1018784354948
-3.0469802933086	22.1846055164581
-3.0369802933086	22.2674503786043
-3.0269802933086	22.3504133794115
-3.0169802933086	22.4334948776902
-3.0069802933086	22.5166952335892
-2.9969802933086	22.6000148086025
-2.9869802933086	22.6834539655754
-2.9769802933086	22.7670130687113
-2.9669802933086	22.850692483578
-2.9569802933086	22.9344925771146
-2.9469802933086	23.0184137176378
-2.9369802933086	23.1024562748489
-2.9269802933086	23.1866206198403
-2.9169802933086	23.2709071251021
-2.9069802933086	23.3553161645294
-2.8969802933086	23.4398481134284
-2.8869802933086	23.524503348524
-2.8769802933086	23.6092822479662
-2.8669802933086	23.6941851913372
-2.8569802933086	23.7792125596584
-2.8469802933086	23.8643647353975
-2.8369802933086	23.9496421024752
-2.8269802933086	24.0350450462729
-2.8169802933086	24.1205739536393
-2.80698029330861	24.206229212898
-2.79698029330861	24.2920112138542
-2.78698029330861	24.3779203478027
-2.77698029330861	24.4639570075346
-2.76698029330861	24.5501215873449
-2.75698029330861	24.63641448304
-2.74698029330861	24.7228360919448
-2.73698029330861	24.8093868129106
-2.72698029330861	24.8960670463223
-2.71698029330861	24.9828771941063
-2.70698029330861	25.0698176597377
-2.69698029330861	25.1568888482484
-2.68698029330861	25.2440911662344
-2.67698029330861	25.331425021864
-2.66698029330861	25.4188908248852
-2.65698029330861	25.5064889866336
-2.64698029330861	25.5942199200407
-2.63698029330861	25.6820840396413
-2.62698029330861	25.7700817615818
-2.61698029330861	25.8582135036281
-2.60698029330861	25.9464796851738
-2.59698029330861	26.0348807272482
-2.58698029330861	26.1234170525246
-2.57698029330861	26.2120890853286
-2.56698029330861	26.3008972516459
-2.55698029330861	26.3898419791313
-2.54698029330861	26.4789236971165
-2.53698029330861	26.568142836619
-2.52698029330861	26.6574998303502
-2.51698029330861	26.746995112724
-2.50698029330861	26.8366291198656
-2.49698029330861	26.9264022896198
-2.48698029330861	27.0163150615602
-2.47698029330861	27.106367876997
-2.46698029330861	27.196561178987
-2.45698029330861	27.2868954123414
-2.44698029330861	27.3773710236352
-2.43698029330861	27.467988461216
-2.42698029330861	27.5587481752132
-2.41698029330861	27.6496506175466
-2.40698029330861	27.7406962419362
-2.39698029330861	27.8318855039105
-2.38698029330861	27.9232188608167
-2.37698029330861	28.0146967718289
-2.36698029330861	28.1063196979584
-2.35698029330861	28.1980881020625
-2.34698029330862	28.2900024488542
-2.33698029330862	28.3820632049115
-2.32698029330862	28.4742708386872
-2.31698029330862	28.5666258205183
-2.30698029330862	28.659128622636
-2.29698029330862	28.7517797191748
-2.28698029330862	28.8445795861832
-2.27698029330862	28.9375287016327
-2.26698029330862	29.0306275454283
-2.25698029330862	29.123876599418
-2.24698029330862	29.2172763474036
-2.23698029330862	29.3108272751497
-2.22698029330862	29.4045298703949
-2.21698029330862	29.4983846228615
-2.20698029330862	29.5923920242658
-2.19698029330862	29.6865525683287
-2.18698029330862	29.7808667507857
-2.17698029330862	29.8753350693979
-2.16698029330862	29.9699580239622
-2.15698029330862	30.064736116322
-2.14698029330862	30.1596698503778
-2.13698029330862	30.2547597320983
-2.12698029330862	30.3500062695305
-2.11698029330862	30.4454099728115
-2.10698029330862	30.5409713541786
-2.09698029330862	30.6366909279809
-2.08698029330862	30.7325692106902
-2.07698029330862	30.8286067209119
-2.06698029330862	30.9248039793966
-2.05698029330862	31.0211615090514
-2.04698029330862	31.1176798349507
-2.03698029330862	31.2143594843486
-2.02698029330862	31.3112009866894
-2.01698029330862	31.4082048736199
-2.00698029330862	31.5053716790008
-1.99698029330862	31.6027019389182
-1.98698029330862	31.7001961916959
-1.97698029330862	31.797854977907
-1.96698029330862	31.8956788403857
-1.95698029330862	31.9936683242397
-1.94698029330862	32.0918239768619
-1.93698029330862	32.190146347943
-1.92698029330862	32.2886359894835
-1.91698029330862	32.3872934558059
-1.90698029330862	32.4861193035676
-1.89698029330862	32.585114091773
-1.88698029330862	32.6842783817861
-1.87698029330862	32.7836127373432
-1.86698029330862	32.8831177245661
-1.85698029330862	32.9827939119739
-1.84698029330862	33.082641870497
-1.83698029330862	33.1826621734893
-1.82698029330862	33.2828553967417
-1.81698029330862	33.3832221184952
-1.80698029330862	33.4837629194538
-1.79698029330862	33.5844783827983
-1.78698029330862	33.6853690941994
-1.77698029330862	33.7864356418314
-1.76698029330862	33.8876786163855
-1.75698029330862	33.9890986110839
-1.74698029330862	34.090696221693
-1.73698029330862	34.1924720465377
-1.72698029330862	34.2944266865154
-1.71698029330862	34.3965607451096
-1.70698029330862	34.4988748284043
-1.69698029330862	34.6013695450982
-1.68698029330862	34.7040455065191
-1.67698029330862	34.8069033266379
-1.66698029330862	34.9099436220838
-1.65698029330862	35.0131670121581
-1.64698029330862	35.1165741188495
-1.63698029330862	35.2201655668486
-1.62698029330862	35.3239419835627
-1.61698029330862	35.4279039991312
-1.60698029330862	35.5320522464401
-1.59698029330862	35.6363873611377
-1.58698029330862	35.7409099816494
-1.57698029330862	35.8456207491937
-1.56698029330862	35.950520307797
-1.55698029330862	36.0556093043096
-1.54698029330862	36.1608883884213
-1.53698029330862	36.2663582126772
-1.52698029330862	36.3720194324935
-1.51698029330862	36.4778727061736
-1.50698029330862	36.5839186949244
-1.49698029330862	36.6901580628719
-1.48698029330862	36.7965914770783
-1.47698029330862	36.903219607558
-1.46698029330862	37.010043127294
-1.45698029330862	37.117062712255
-1.44698029330862	37.224279041412
-1.43698029330862	37.3316927967547
-1.42698029330862	37.4393046633095
-1.41698029330862	37.5471153291555
-1.40698029330862	37.6551254854427
-1.39698029330862	37.7633358264086
-1.38698029330862	37.8717470493959
-1.37698029330862	37.9803598548705
-1.36698029330862	38.0891749464384
-1.35698029330862	38.1981930308641
-1.34698029330862	38.3074148180886
-1.33698029330862	38.4168410212469
-1.32698029330862	38.5264723566866
-1.31698029330862	38.6363095439863
-1.30698029330862	38.7463533059736
-1.29698029330862	38.8566043687441
-1.28698029330862	38.9670634616798
-1.27698029330862	39.077731317468
-1.26698029330862	39.1886086721202
-1.25698029330862	39.2996962649914
-1.24698029330862	39.410994838799
-1.23698029330862	39.5225051396421
-1.22698029330862	39.6342279170213
-1.21698029330862	39.7461639238581
-1.20698029330862	39.8583139165146
-1.19698029330862	39.9706786548133
-1.18698029330862	40.0832589020575
-1.17698029330862	40.1960554250511
-1.16698029330862	40.3090689941187
-1.15698029330862	40.4223003831266
-1.14698029330862	40.535750369503
-1.13698029330862	40.6494197342587
-1.12698029330862	40.763309262008
-1.11698029330862	40.87741974099
-1.10698029330862	40.9917519630891
-1.09698029330862	41.1063067238571
-1.08698029330862	41.221084822534
-1.07698029330862	41.3360870620697
-1.06698029330862	41.4513142491463
-1.05698029330862	41.5667671941991
-1.04698029330862	41.6824467114396
-1.03698029330862	41.798353618877
-1.02698029330862	41.9144887383408
-1.01698029330862	42.0308528955034
-1.00698029330862	42.1474469199027
-0.996980293308621	42.2642716449651
-0.986980293308621	42.3813279080283
-0.976980293308621	42.4986165503645
-0.966980293308621	42.6161384172038
-0.956980293308621	42.7338943577578
-0.946980293308621	42.851885225243
-0.936980293308621	42.970111876905
-0.926980293308621	43.088575174042
-0.916980293308621	43.2072759820296
-0.906980293308621	43.3262151703447
-0.896980293308621	43.4453936125899
-0.886980293308621	43.5648121865189
-0.876980293308621	43.6844717740607
-0.866980293308621	43.8043732613448
-0.856980293308621	43.9245175387267
-0.846980293308621	44.0449055008131
-0.836980293308621	44.1655380464874
-0.826980293308621	44.2864160789359
-0.816980293308621	44.4075405056733
-0.806980293308621	44.528912238569
-0.796980293308621	44.6505321938739
-0.786980293308621	44.7724012922462
-0.776980293308621	44.8945204587786
-0.766980293308621	45.0168906230251
-0.756980293308621	45.1395127190282
-0.746980293308621	45.2623876853462
-0.736980293308621	45.3855164650807
-0.726980293308621	45.5089000059041
-0.716980293308621	45.6325392600881
-0.706980293308621	45.7564351845313
-0.696980293308621	45.8805887407876
-0.686980293308621	46.005000895095
-0.676980293308621	46.1296726184043
-0.666980293308621	46.2546048864079
-0.656980293308621	46.3797986795689
-0.646980293308621	46.5052549831508
-0.636980293308621	46.6309747872471
-0.626980293308621	46.7569590868109
-0.616980293308621	46.8832088816849
-0.606980293308621	47.0097251766322
-0.596980293308621	47.136508981366
-0.586980293308621	47.263561310581
-0.576980293308621	47.3908831839843
-0.566980293308621	47.518475626326
-0.556980293308621	47.6463396674313
-0.546980293308621	47.7744763422319
-0.536980293308621	47.9028866907978
-0.526980293308621	48.0315717583694
-0.516980293308621	48.1605325953901
-0.506980293308621	48.2897702575388
-0.496980293308621	48.4192858057627
-0.486980293308621	48.5490803063106
-0.476980293308621	48.6791548307658
-0.466980293308621	48.8095104560804
-0.456980293308621	48.9401482646085
-0.446980293308621	49.0710693441408
-0.436980293308621	49.2022747879386
-0.426980293308621	49.3337656947687
-0.416980293308621	49.4655431689384
-0.406980293308621	49.5976083203302
-0.396980293308621	49.7299622644377
-0.386980293308621	49.862606122401
-0.376980293308621	49.995541021043
-0.366980293308621	50.1287680929053
-0.356980293308621	50.2622884762849
-0.346980293308621	50.3961033152711
-0.336980293308621	50.5302137597823
-0.326980293308621	50.6646209656038
-0.316980293308621	50.799326094425
-0.306980293308621	50.9343303138778
-0.296980293308621	51.0696347975745
-0.286980293308621	51.2052407251464
-0.276980293308621	51.341149282283
-0.266980293308621	51.4773616607706
-0.256980293308621	51.6138790585321
-0.246980293308621	51.7507026796666
-0.236980293308621	51.8878337344896
-0.226980293308621	52.0252734395732
-0.216980293308621	52.163023017787
-0.206980293308621	52.3010836983388
-0.196980293308621	52.4394567168163
-0.186980293308621	52.5781433152284
-0.176980293308621	52.7171447420473
-0.166980293308621	52.8564622522511
-0.156980293308621	52.9960971073658
-0.146980293308621	53.136050575509
-0.136980293308621	53.2763239314325
-0.126980293308621	53.4169184565665
-0.116980293308621	53.5578354390634
-0.106980293308621	53.699076173842
-0.0969802933086206	53.8406419626325
-0.0869802933086206	53.9825341140214
-0.0769802933086206	54.1247539434966
-0.0669802933086206	54.2673027734938
-0.0569802933086206	54.410181933442
-0.0469802933086206	54.5533927598106
-0.0369802933086206	54.6969365961557
-0.0269802933086206	54.8408147931677
-0.0169802933086206	54.9850287087189
-0.00698029330862062	55.1295797079112
0.00301970669137938	55.274469163125
0.0130197066913794	55.4196984540675
0.0230197066913794	55.5652689678222
0.0330197066913794	55.7111820988983
0.0430197066913794	55.8574392492807
0.0530197066913794	56.0040418284804
0.0630197066913794	56.1509912535852
0.0730197066913794	56.2982889493109
0.0830197066913794	56.4459363480532
0.0930197066913794	56.5939348899392
0.103019706691379	56.7422860228802
0.113019706691379	56.8909912026247
0.123019706691379	57.0400518928111
0.133019706691379	57.1894695650222
0.143019706691379	57.3392456988389
0.153019706691379	57.4893817818948
0.163019706691379	57.6398793099317
0.173019706691379	57.7907397868546
0.183019706691379	57.941964724788
0.193019706691379	58.0935556441322
0.203019706691379	58.2455140736205
0.213019706691379	58.397841550376
0.223019706691379	58.5505396199701
0.233019706691379	58.7036098364802
0.243019706691379	58.8570537625491
0.253019706691379	59.010872969444
0.263019706691379	59.1650690371162
0.273019706691379	59.3196435542616
0.283019706691379	59.4745981183814
0.29301970669138	59.6299343358434
0.30301970669138	59.7856538219438
0.31301970669138	59.9417582009697
0.32301970669138	60.0982491062615
0.33301970669138	60.2551281802771
0.34301970669138	60.4123970746549
0.35301970669138	60.5700574502786
0.36301970669138	60.7281109773427
0.37301970669138	60.8865593354172
0.38301970669138	61.0454042135141
0.39301970669138	61.2046473101545
0.40301970669138	61.3642903334347
0.41301970669138	61.5243350010954
0.42301970669138	61.6847830405887
0.43301970669138	61.8456361891481
0.44301970669138	62.0068961938575
0.45301970669138	62.1685648117215
0.46301970669138	62.3306438097361
0.47301970669138	62.49313496496
0.48301970669138	62.6560400645865
0.49301970669138	62.8193609060165
0.50301970669138	62.983099296931
0.51301970669138	63.1472570553654
0.52301970669138	63.3118360097839
0.53301970669138	63.4768379991544
0.54301970669138	63.6422648730245
0.55301970669138	63.8081184915978
0.56301970669138	63.9744007258109
0.57301970669138	64.1411134574112
0.58301970669138	64.3082585790355
0.59301970669138	64.4758379942886
0.60301970669138	64.6438536178237
0.61301970669138	64.8123073754225
0.62301970669138	64.9812012040765
0.63301970669138	65.1505370520689
0.64301970669138	65.3203168790571
0.65301970669138	65.4905426561563
0.66301970669138	65.6612163660235
0.67301970669138	65.8323400029421
0.68301970669138	66.0039155729077
0.69301970669138	66.1759450937144
0.70301970669138	66.3484305950417
0.71301970669138	66.5213741185429
0.72301970669138	66.6947777179329
0.73301970669138	66.8686434590783
0.74301970669138	67.0429734200874
0.75301970669138	67.2177696914014
0.76301970669138	67.3930343758859
0.77301970669138	67.5687695889238
0.78301970669138	67.7449774585088
0.79301970669138	67.9216601253398
0.80301970669138	68.0988197429158
0.81301970669138	68.2764584776323
0.82301970669138	68.4545785088778
0.83301970669138	68.6331820291322
0.84301970669138	68.8122712440647
0.85301970669138	68.9918483726339
0.86301970669138	69.1719156471882
0.87301970669138	69.3524753135669
0.88301970669138	69.5335296312027
0.89301970669138	69.7150808732251
0.90301970669138	69.8971313265641
0.91301970669138	70.0796832920557
0.92301970669138	70.2627390845479
0.93301970669138	70.4463010330078
0.94301970669138	70.6303714806293
0.95301970669138	70.8149527849426
0.96301970669138	71.000047317924
0.97301970669138	71.1856574661071
0.98301970669138	71.3717856306944
0.99301970669138	71.5584342276711
1.00301970669138	71.7456056879189
1.01301970669138	71.9333024573309
1.02301970669138	72.1215269969286
1.03301970669138	72.3102817829789
1.04301970669138	72.4995693071123
1.05301970669138	72.6893920764428
1.06301970669138	72.8797526136887
1.07301970669138	73.0706534572942
1.08301970669138	73.2620971615522
1.09301970669138	73.4540862967289
1.10301970669138	73.6466234491885
1.11301970669138	73.8397112215204
1.12301970669138	74.0333522326659
1.13301970669138	74.227549118048
1.14301970669138	74.4223045297009
1.15301970669138	74.6176211364015
1.16301970669138	74.8135016238022
1.17301970669138	75.0099486945641
1.18301970669138	75.2069650684928
1.19301970669138	75.4045534826743
1.20301970669138	75.6027166916131
1.21301970669138	75.8014574673708
1.22301970669138	76.0007785997066
1.23301970669138	76.2006828962193
1.24301970669138	76.40117318249
1.25301970669138	76.6022523022264
1.26301970669138	76.8039231174091
1.27301970669138	77.0061885084387
1.28301970669138	77.2090513742841
1.29301970669138	77.412514632633
1.30301970669138	77.6165812200435
1.31301970669138	77.8212540920966
1.32301970669138	78.0265362235516
1.33301970669138	78.2324306085012
1.34301970669138	78.4389402605299
1.35301970669138	78.6460682128725
1.36301970669138	78.8538175185751
1.37301970669138	79.0621912506571
1.38301970669138	79.2711925022755
1.39301970669138	79.4808243868897
1.40301970669138	79.6910900384291
1.41301970669138	79.9019926114619
1.42301970669138	80.1135352813649
1.43301970669138	80.3257212444963
1.44301970669138	80.5385537183692
1.45301970669138	80.752035941827
1.46301970669138	80.9661711752213
1.47301970669138	81.18096270059
1.48301970669138	81.3964138218393
1.49301970669138	81.6125278649252
1.50301970669138	81.8293081780391
1.51301970669138	82.0467581317935
1.52301970669138	82.2648811194102
1.53301970669138	82.4836805569109
1.54301970669138	82.703159883309
1.55301970669138	82.9233225608036
1.56301970669138	83.1441720749753
1.57301970669138	83.3657119349845
1.58301970669138	83.5879456737713
1.59301970669138	83.8108768482574
1.60301970669138	84.0345090395502
1.61301970669138	84.2588458531491
1.62301970669138	84.4838909191533
1.63301970669138	84.7096478924732
1.64301970669138	84.9361204530418
1.65301970669138	85.1633123060305
1.66301970669138	85.3912271820652
1.67301970669138	85.6198688374463
1.68301970669138	85.8492410543695
1.69301970669138	86.0793476411504
1.70301970669138	86.3101924324496
1.71301970669138	86.5417792895021
1.72301970669138	86.7741121003477
1.73301970669138	87.0071947800641
1.74301970669138	87.2410312710032
1.75301970669138	87.4756255430284
1.76301970669138	87.7109815937562
1.77301970669138	87.9471034487987
1.78301970669138	88.1839951620097
1.79301970669138	88.421660815733
1.80301970669138	88.6601045210533
1.81301970669138	88.8993304180498
1.82301970669138	89.1393426760527
1.83301970669138	89.3801454939021
1.84301970669138	89.62174310021
1.85301970669138	89.8641397536244
1.86301970669138	90.1073397430976
1.87301970669138	90.3513473881554
1.88301970669138	90.5961670391713
1.89301970669138	90.8418030776418
1.90301970669138	91.0882599164663
1.91301970669138	91.3355420002282
1.92301970669138	91.5836538054811
1.93301970669138	91.8325998410361
1.94301970669138	92.0823846482538
1.95301970669138	92.3330128013386
1.96301970669138	92.5844889076362
1.97301970669138	92.836817607935
1.98301970669138	93.0900035767699
1.99301970669138	93.3440515227301
2.00301970669138	93.5989661887701
2.01301970669138	93.8547523525239
2.02301970669138	94.1114148266229
2.03301970669138	94.3689584590172
2.04301970669138	94.6273881333004
2.05301970669138	94.886708769038
2.06301970669138	95.1469253220999
2.07301970669138	95.4080427849955
2.08301970669138	95.6700661872137
2.09301970669138	95.9330005955662
2.10301970669138	96.1968511145341
2.11301970669138	96.4616228866196
2.12301970669138	96.7273210927004
2.13301970669138	96.993950952389
2.14301970669138	97.2615177243952
2.15301970669138	97.5300267068935
2.16301970669138	97.7994832378942
2.17301970669138	98.0698926956188
2.18301970669138	98.3412604988794
2.19301970669138	98.6135921074629
2.20301970669138	98.8868930225193
2.21301970669138	99.1611687869541
2.22301970669138	99.436424985826
2.23301970669138	99.7126672467482
2.24301970669138	99.989901240295
2.25301970669138	100.268132680413
2.26301970669138	100.547367324836
2.27301970669137	100.827610975506
2.28301970669137	101.108869479001
2.29301970669137	101.391148726959
2.30301970669137	101.674454656522
2.31301970669137	101.958793250767
2.32301970669137	102.24417053916
2.33301970669137	102.530592598001
2.34301970669137	102.818065550883
2.35301970669137	103.106595569149
2.36301970669137	103.396188872365
2.37301970669137	103.686851728789
2.38301970669137	103.978590455846
2.39301970669137	104.271411420615
2.40301970669137	104.565321040319
2.41301970669137	104.860325782816
2.42301970669137	105.156432167101
2.43301970669137	105.453646763815
2.44301970669137	105.751976195755
2.45301970669137	106.051427138394
2.46301970669137	106.352006320408
2.47301970669137	106.653720524201
2.48301970669137	106.956576586451
2.49301970669137	107.260581398649
2.50301970669137	107.565741907649
2.51301970669137	107.87206511623
2.52301970669137	108.179558083656
2.53301970669137	108.488227926249
2.54301970669137	108.798081817966
2.55301970669137	109.109126990986
2.56301970669137	109.421370736297
2.57301970669137	109.734820404303
2.58301970669137	110.049483405424
2.59301970669137	110.365367210713
2.60301970669137	110.682479352478
2.61301970669137	111.00082742491
2.62301970669137	111.320419084721
2.63301970669137	111.641262051791
2.64301970669137	111.963364109815
2.65301970669137	112.286733106971
2.66301970669137	112.611376956586
2.67301970669137	112.937303637814
2.68301970669137	113.264521196322
2.69301970669137	113.593037744986
2.70301970669137	113.922861464593
2.71301970669137	114.254000604555
2.72301970669137	114.58646348363
2.73301970669137	114.920258490649
2.74301970669136	115.255394085263
2.75301970669136	115.591878798685
2.76301970669136	115.929721234454
2.77301970669136	116.268930069198
2.78301970669136	116.609514053419
2.79301970669136	116.951482012274
2.80301970669136	117.294842846378
2.81301970669136	117.639605532611
2.82301970669136	117.985779124937
2.83301970669136	118.333372755233
2.84301970669136	118.68239563413
2.85301970669136	119.032857051864
2.86301970669136	119.384766379137
2.87301970669136	119.738133067994
2.88301970669136	120.092966652702
2.89301970669136	120.449276750651
2.90301970669136	120.807073063262
2.91301970669136	121.166365376904
2.92301970669136	121.527163563828
2.93301970669136	121.889477583114
2.94301970669136	122.253317481622
2.95301970669136	122.618693394967
2.96301970669136	122.985615548501
2.97301970669136	123.354094258304
2.98301970669136	123.7241399322
2.99301970669136	124.095763070773
3.00301970669136	124.468974268406
3.01301970669136	124.843784214332
3.02301970669136	125.220203693696
3.03301970669136	125.598243588635
3.04301970669136	125.97791487937
3.05301970669136	126.359228645315
3.06301970669136	126.7421960662
